Ref_Date,GEO,Geographical classification,FUEL,Vector,Coordinate,Value
2002/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,70.5
2003/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,77.1
2003/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,84.7
2003/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,86.0
2003/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,79.8
2003/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,74.0
2003/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,73.3
2003/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,77.4
2003/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,78.8
2003/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,82.8
2003/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,75.1
2003/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,72.5
2003/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,71.3
2004/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,74.1
2004/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,79.2
2004/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,78.7
2004/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,80.1
2004/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,96.0
2004/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,95.5
2004/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,89.8
2004/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,90.6
2004/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,88.7
2004/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,91.2
2004/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,91.2
2004/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,88.7
2005/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,86.6
2005/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,90.2
2005/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,94.1
2005/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,99.2
2005/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.3
2005/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.8
2005/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,101.6
2005/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,108.0
2005/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,116.6
2005/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,112.1
2005/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,99.4
2005/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,96.1
2006/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,98.4
2006/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,94.1
2006/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,100.8
2006/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,114.6
2006/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,115.6
2006/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,115.1
2006/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,120.3
2006/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,123.4
2006/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,102.3
2006/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,98.6
2006/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.1
2006/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.3
2007/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.2
2007/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,98.1
2007/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,108.4
2007/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,111.7
2007/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,122.1
2007/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,121.3
2007/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,122.5
2007/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,114.3
2007/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,116.1
2007/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,110.7
2007/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,110.9
2007/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,113.7
2008/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,116.1
2008/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,117.2
2008/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,121.3
2008/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,129.1
2008/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,136.7
2008/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,143.6
2008/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,146.1
2008/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,139.8
2008/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,144.9
2008/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,127.0
2008/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,102.1
2008/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,89.5
2009/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,93.3
2009/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,96.8
2009/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,97.5
2009/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,99.8
2009/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,105.0
2009/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,113.3
2009/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,110.0
2009/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.9
2009/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,110.4
2009/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,107.2
2009/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.0
2009/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,106.5
2010/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.2
2010/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.4
2010/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.3
2010/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.4
2010/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.6
2010/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,107.1
2010/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,104.7
2010/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,108.1
2010/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.8
2010/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,106.8
2010/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,106.5
2010/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,109.3
2011/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,116.9
2011/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,119.2
2011/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,125.5
2011/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,131.3
2011/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,138.0
2011/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,131.0
2011/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,127.1
2011/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,128.4
2011/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,125.8
2011/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,128.4
2011/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,125.7
2011/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,118.7
2012/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,120.0
2012/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,120.5
2012/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,128.9
2012/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,135.3
2012/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,134.4
2012/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,134.5
2012/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,134.9
2012/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,135.0
2012/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,137.7
2012/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,138.9
2012/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,128.5
2012/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,122.2
2013/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,118.5
2013/02,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,127.7
2013/03,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,135.8
2013/04,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,136.4
2013/05,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,137.9
2013/06,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,147.7
2013/07,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,145.2
2013/08,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,142.3
2013/09,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,139.3
2013/10,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,130.3
2013/11,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,125.8
2013/12,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,121.6
2014/01,"Winnipeg, Manitoba",46602,Premium unleaded gasoline at self service filling stations,v735101,11.4,124.4
1990/01,"Winnipeg, Manitoba",46602,Diesel fuel at full service filling stations,v735119,11.5,46.2
1990/02,"Winnipeg, Manitoba",46602,Diesel fuel at full service filling stations,v735119,11.5,46.3
1990/03,"Winnipeg, Manitoba",46602,Diesel fuel at full service filling stations,v735119,11.5,46.5
1990/04,"Winnipeg, Manitoba",46602,Diesel fuel at full service filling stations,v735119,11.5,46.5
